id_empresa,riesgo_sector,anos_operando,ratio_mora,ratio_utilizacion,crecimiento_ventas,margen_beneficio,score_buro,default_12m,pd_verdadera
5,0.1705929685368861,8,0.3297113173459509,0.7269946142868826,0.06954117822093288,0.17827395110230576,629.4146518883778,0,0.12601554057499634
6,0.03741255617617978,23,0.18546114193121938,0.8297897431324132,0.17577338056045172,-0.01029271780870264,630.3066875473123,0,0.05612152712783309
6,0.03741255617617978,23,0.25752856461585727,0.25596509056760275,-0.048218154314408554,0.12460722014820806,616.4411226151622,0,0.06260668726586904
6,0.03741255617617978,23,0.4961877820279185,0.891677266254914,0.28686368846156524,0.09599916135734382,619.804574157471,0,0.13420322229551732
6,0.03741255617617978,23,0.1579645259153965,0.772012432110988,-0.011639084625060567,0.1906288710059889,625.2785218031861,0,0.04560896000390603
6,0.03741255617617978,23,0.13123025796143234,0.9368131505337792,-0.1552238798868497,0.245092793223125,638.2276146264029,0,0.03530943848430197
7,0.1792683081577391,9,0.15516183645004739,0.7774048382411776,-0.009190768428938435,0.07948781332799287,604.0837437330154,0,0.14759538549608905
7,0.1792683081577391,9,0.11482801499942763,0.13182221778652103,0.14659081899152868,-0.12501721010310224,605.2309886989593,0,0.12010274099295863
7,0.1792683081577391,9,0.2905583046104512,0.19977565166005762,-0.00011851610512180616,0.1715902542356013,592.4542455408648,0,0.17561961497598594
7,0.1792683081577391,9,0.061876901825172304,0.9275625510065076,-0.022625415000036772,0.047232690563803914,615.7457509713065,0,0.10559924258579875
7,0.1792683081577391,9,0.47781162852348497,0.286446226882055,-0.05439139175060545,0.05761411831195005,608.1431406309727,0,0.257903524074385
8,0.1058974037507533,15,0.20955715965815191,0.9662319121431817,0.3315266916922505,-0.005324335055882007,650.7457576496232,0,0.05737230209309781
8,0.1058974037507533,15,0.3923817246260937,0.017836783976987736,0.230878043133235,0.007091616225639141,647.0781268644371,0,0.0678761728576442
8,0.1058974037507533,15,0.26538479529952674,0.6060158207000109,-0.029415914104911053,-0.007686077816758827,652.6769657225894,0,0.06498870420642366
8,0.1058974037507533,15,0.22694844103814987,0.24783956295135812,-0.1431133871911046,-0.02967855784546397,671.9887265483281,0,0.037071164199832356
8,0.1058974037507533,15,0.03327942847758908,0.5944336637564518,0.10123333264107642,0.25286976444055925,643.7510204808326,0,0.025429379702226675
9,0.9209704724874502,15,0.07680669759602932,0.11549006366535497,0.014273938403800222,0.05336125099910449,637.2754560470586,0,0.16076030406921166
9,0.9209704724874502,15,0.2955719080554856,0.6807145267995064,0.07331439915026991,0.11517564083992035,635.4853106265747,1,0.31000136025307173
9,0.9209704724874502,15,0.425565813411103,0.04347506201279194,0.035407010237976586,0.2893168308930595,650.6873061755484,0,0.21839417881295708
9,0.9209704724874502,15,0.024627059963796993,0.3736141384595716,0.08917365753622361,-0.031241147198341798,646.8651866816847,0,0.1440070790800749
9,0.9209704724874502,15,0.46242093450903105,0.0991131415798755,0.1891157722337271,0.12544203382143632,623.8494503066513,1,0.39389959301291566
10,0.7794775407713289,4,0.3894981772890645,0.13455220841314708,0.012203393268967196,0.09525625121024686,666.8135916641813,0,0.21239780325225485
10,0.7794775407713289,4,0.19254474805017674,0.6395632712371101,0.09439909845306493,0.04280854186787102,634.5314541094639,0,0.27574430736942895
10,0.7794775407713289,4,0.11628497026443685,0.367511810115128,0.17957420205472824,0.04714747768771061,651.4854284759613,0,0.1520450063172543
10,0.7794775407713289,4,0.14843823728564265,0.9488579267153404,0.13739828629815604,0.2532311605409944,663.8727908240267,0,0.13385410297237305
10,0.7794775407713289,4,0.4242802443868123,0.652587340560102,0.17419822651955885,0.050342904646529164,652.7641300928418,0,0.3363044717172384
11,0.7348931623102908,1,0.43035953416294703,0.13210283730154393,0.22568706402009792,0.155086898873126,699.5004752731744,0,0.11521272567579849
11,0.7348931623102908,1,0.467969911350313,0.13740793003780216,-0.12580107888922237,0.028172015763372533,696.4062980294736,0,0.1831599593592075
11,0.7348931623102908,1,0.39755741949154294,0.9460270628173303,0.05491731393143912,-0.04165601493811279,674.5826109227406,0,0.2991906808866094
11,0.7348931623102908,1,0.0856456520463944,0.5649506114724419,0.14131422083366596,-0.14912895085980998,684.337680987009,0,0.11359658571101604
11,0.7348931623102908,1,0.3996223582560333,0.4921532155754291,-0.2594857415207114,0.02088965748088944,687.20307692464,0,0.22081501857758398
12,0.08770901191076841,5,0.20930415039518974,0.7743214161418432,0.17206455349493158,0.18684715559890386,667.063044709398,0,0.04042381113187102
12,0.08770901191076841,5,0.13526747045508786,0.364192017772054,0.027870697963947064,0.06474774675476412,668.5682031515612,0,0.033275100297969276
12,0.08770901191076841,5,0.21895201859937663,0.38331982277740984,0.272218332148846,0.005641177118743582,656.5117643351231,0,0.05211046260161758
12,0.08770901191076841,5,0.23968478206227017,0.3763594734808262,0.2493440885655484,0.16567939825665268,673.1524651769269,0,0.032183508281448676
12,0.08770901191076841,5,0.4252668395953913,0.6370738839912076,-0.25052834380997707,0.24042543615171413,660.157270198458,0,0.08958081955617549
13,0.45431796184174655,18,0.22927404089927556,0.4423141270678932,0.11594549090254903,0.1324187842812771,602.6968532290399,0,0.17756643649284487
13,0.45431796184174655,18,0.49851732891878653,0.8792000243077452,-0.020766405045750364,0.12593857717166118,606.9536476979671,1,0.3743008696988113
13,0.45431796184174655,18,0.33284236805326844,0.650125015558797,0.16401996280637807,0.10292113741150685,605.2347584917691,0,0.24069712874158233
13,0.45431796184174655,18,0.0715109375833175,0.7767679406922186,0.1730792713126128,0.04062588277754279,605.1457839930755,0,0.1444462526166979
13,0.45431796184174655,18,0.0027149170643502307,0.051657917014398924,-0.24895905565812337,-0.04964723280747611,585.1122574613262,1,0.1678858790506388
14,0.057231940153260386,20,0.4638977150861402,0.7721083991043806,0.21338262450661888,0.21276861322676915,679.2859766418482,0,0.03844391234943668
14,0.057231940153260386,20,0.25226549509649326,0.7451881283288445,0.06381899876511639,-0.0037398223827462135,674.0333524671222,0,0.03346839669849521
14,0.057231940153260386,20,0.09652074543445205,0.27075875131780025,0.17053775290679024,0.2520769831165984,666.1555408353391,0,0.012779013259322226
14,0.057231940153260386,20,0.3081544849637664,0.042350551580167095,0.030337002396841013,-0.10309058258475305,689.2603259047944,0,0.02446752947825506
14,0.057231940153260386,20,0.09176661444015949,0.9800271795541925,-0.04814249150313332,0.12278904406949173,678.0849125797455,0,0.019039185606322284
15,0.1451302546650497,6,0.2890086079037711,0.6997759445890661,0.00027677418541180443,0.1914592444577377,640.1223250972496,0,0.0942681892594719
15,0.1451302546650497,6,0.20201719537038298,0.4741687294826181,0.36154707935806296,0.08693811351327788,637.8904598985956,0,0.06814157022237564
15,0.1451302546650497,6,0.213951606840675,0.6109875470366283,0.04612057280692154,0.11139082114575535,627.9548659059308,0,0.10050421207586946
15,0.1451302546650497,6,0.2941531242045041,0.3170409113172379,-0.01880129274089995,0.05068084133512382,655.6608655897201,0,0.07387754169409837
15,0.1451302546650497,6,0.28622896656105784,0.5657719004319209,-0.011061735452548759,0.05156361619599049,638.1418104595787,0,0.11077812982663422
16,0.7874322219859539,23,0.21570909758994505,0.6260124809410571,0.43965105898937484,0.10230797426252751,706.886206375436,0,0.04046491255966609
16,0.7874322219859539,23,0.4605285986475958,0.5036329251830992,0.024438862825369338,0.0020517603274580326,696.8570748989499,0,0.1262895361035941
16,0.7874322219859539,23,0.2470708232587117,0.11585672433526839,0.14983778544701437,0.18852870044459102,696.2193753817467,0,0.04318593683821738
16,0.7874322219859539,23,0.1670650202507729,0.1729944451915938,0.19033206881977238,-0.10314060842151236,689.1979876281879,0,0.05998179474972008
16,0.7874322219859539,23,0.4282740117872791,0.3722615731915482,0.18427774729575291,0.008051976671520966,677.5290267489654,0,0.14197526107151312
17,0.9584291809009724,2,0.1554807549603831,0.6876650491660925,-0.1841437529491664,0.05026766373023646,668.3901455887033,0,0.2343338592621533
17,0.9584291809009724,2,0.10452882930112073,0.5250883029672612,0.15024890271619956,0.011162771776924055,676.3735249426513,1,0.1562564398827001
17,0.9584291809009724,2,0.2779847140142242,0.8390697308817134,0.25036765044803494,0.06086560133049397,681.4335847792115,0,0.22534127380857918
17,0.9584291809009724,2,0.04002464182309251,0.7553301727947445,0.08873432349840428,0.23647180216699043,663.7776660841042,0,0.13943017568555402
17,0.9584291809009724,2,0.4535518110781075,0.04464908897427888,-0.18486386082707712,0.14374709026511215,662.0076576823685,0,0.34898505065837293
18,0.4932899758506666,24,0.12183372702785678,0.8435883847625412,0.08714988516634148,0.062077337455024514,616.0035933063531,0,0.1297820164299492
18,0.4932899758506666,24,0.029054240860723668,0.3666083849326124,0.1560274461348576,0.14626659703854838,622.3877483723943,0,0.062495809610347224
18,0.4932899758506666,24,0.3843137947296896,0.852015516881169,0.03693587434212352,0.04929167816654233,611.0020931922595,1,0.2754951915148737
18,0.4932899758506666,24,0.17029539779576214,0.4988169585314852,-0.027065655965528526,-0.008879731323091847,617.8305651793125,1,0.14150032908229931
18,0.4932899758506666,24,0.3154161201823712,0.17750658243696749,0.1850276846029945,0.15394126723009477,616.9408859216131,1,0.1346259256517277
19,0.4482073282568715,11,0.0036572281465078182,0.27802210660081383,-0.08495421797316306,0.09898433928374431,577.5266847708202,0,0.1915243353481579
19,0.4482073282568715,11,0.2387529368138664,0.7614325631840076,0.10451815067586098,-0.16099219657998748,580.5114330207448,1,0.4359513892829801
19,0.4482073282568715,11,0.43340071913096323,0.11410407118363719,0.3495944796121991,-0.037661471942930194,583.7002755825462,1,0.40886927690203545
19,0.4482073282568715,11,0.4849075583527847,0.9845780814316246,0.0873554183460413,0.2621298850813109,575.5573181416054,1,0.5163460410297811
19,0.4482073282568715,11,0.3886715637645893,0.4896997418169059,0.17189019316304668,0.10416597198208381,574.3252890269767,0,0.4374738679463835
20,0.7936821505599726,8,0.27773085506888195,0.8020597869857242,0.1311697416206797,0.15629264823369365,705.4588823170117,0,0.08886159787934991
20,0.7936821505599726,8,0.024349236156925635,0.109282291114558,0.08529141673823953,-0.06237344353990602,705.4411101530802,0,0.043820052572001084
20,0.7936821505599726,8,0.36971573423825493,0.8008715921066321,0.08624667825151269,0.018602319860710287,715.4896771678602,0,0.11671910146909384
20,0.7936821505599726,8,0.0022500624698295613,0.5146293421163498,-0.04294989011929204,0.12711362933999293,695.6433652060024,0,0.048770318746828016
20,0.7936821505599726,8,0.33580640442792936,0.2376583633605973,-0.3119170496394235,0.24109369950118947,726.4711682037197,0,0.05944085816127757
21,0.590320250883149,11,0.4432787810859346,0.18759368193949133,0.13693417137147162,0.13245073752860861,623.6070258081802,1,0.2758762271147855
21,0.590320250883149,11,0.4993716850333824,0.2963620570111649,-0.0005987743102759055,0.06579967855924787,644.7036496760588,1,0.2698198956295072
21,0.590320250883149,11,0.35044050506032925,0.5952128404133717,0.07465860544659533,0.04095360505371899,657.0293321359337,0,0.17656756159546627
21,0.590320250883149,11,0.18268923159956674,0.0671666688477669,0.13808887502041883,0.11194002637912288,629.8606095277254,0,0.12989639307254128
21,0.590320250883149,11,0.17164623118945388,0.4203817715052771,-0.2037943973754645,0.07824371735225541,629.5268510584481,0,0.17795925864800677
22,0.8969967987729952,10,0.16267136525833853,0.9090648144229485,-0.028407804425452043,-0.17647443418205672,589.6223517254607,0,0.6042029614693939
22,0.8969967987729952,10,0.14969164575741278,0.24137206162666291,0.17537118444715055,0.11493506225604297,605.59993418622,0,0.3082459854801953
22,0.8969967987729952,10,0.39598721257068703,0.7838241093757136,0.17251638008011866,0.14250852012481538,594.2911614450313,0,0.5958067082113554
22,0.8969967987729952,10,0.40731922155894135,0.9025539692192319,-0.015311120941594342,0.032089682908801986,589.6819285711692,1,0.6970122713798411
22,0.8969967987729952,10,0.3264610632819992,0.955349428187811,0.09711158358046988,0.05542384999870986,591.2944478907782,0,0.6209237642400333
23,0.10300268413015878,8,0.03276521695919121,0.45511784241176234,0.019834301822175455,0.19129658916602638,554.7351529926472,0,0.1680228276716076
23,0.10300268413015878,8,0.19225218899496405,0.06052845082653613,-0.09639382241723572,-0.011057488392144862,562.7712490972964,0,0.24645381867976696
23,0.10300268413015878,8,0.20830481653457394,0.0016607076748005323,0.15524954721343506,-0.02350781140406409,557.0649129966715,0,0.2512585682399396
23,0.10300268413015878,8,0.24475100325360405,0.3330941610106378,0.15286235529119926,0.04490476177820219,546.9629566880809,0,0.3282210572958099
23,0.10300268413015878,8,0.16124522048386492,0.24248285302833272,-0.17449580348549892,-0.012288644189526757,571.7975481717575,0,0.2210965455422686
24,0.9303846175891505,1,0.2303848026197831,0.7115580415967778,0.058741149640316986,0.13487388188641267,602.5168533256663,0,0.5239028159153968
24,0.9303846175891505,1,0.004629890910561707,0.18832197481135182,0.17105124229167057,-0.081987199439177,581.9208776815422,0,0.45955295447651684
24,0.9303846175891505,1,0.2846060252153384,0.5901953827661262,-0.22897531098184432,0.08990348210072009,613.7019454984561,0,0.5461875789036089
24,0.9303846175891505,1,0.0813717430524788,0.772937388135284,-0.08396959323772939,0.08114512916706544,601.4009161960983,0,0.4634657124743197
24,0.9303846175891505,1,0.30171222716666074,0.9846495336176436,0.22040730253331425,-0.012085039780912757,612.9437564779236,0,0.5932167751175232
25,0.6007339188626425,8,0.15881781718178084,0.07810839308036388,0.10111871120031588,-0.09836111297141835,676.2510564885566,0,0.07936082467529315
25,0.6007339188626425,8,0.3625916604254344,0.7080912356835879,0.3093493011328555,0.2159220600295612,677.9669798830098,0,0.10577824657238705
25,0.6007339188626425,8,0.06301317087331326,0.14371866145553414,-0.11402070556929743,0.119699130449884,676.0187049986953,1,0.05114720796900343
25,0.6007339188626425,8,0.002003802366669749,0.016579801897556923,0.319634174996696,0.16942133285134098,675.5293001053658,0,0.03080568288868286
25,0.6007339188626425,8,0.4401901500638461,0.5362004131113752,-0.11236407960824303,0.06489481223930707,667.953863147926,0,0.20585419564149302
26,0.294755193202763,6,0.4181225884213006,0.018160543914364058,0.1993552078849885,0.1859223738896321,675.9089548261818,0,0.06158454400880059
26,0.294755193202763,6,0.30538506661770914,0.5535408400896115,0.10169073571255363,0.1179280034365163,678.5238975133801,0,0.0632228687759246
26,0.294755193202763,6,0.37921111859237705,0.9834170759929376,0.0021340104483653297,0.10172311948105248,663.6297539434354,0,0.1315418343400619
26,0.294755193202763,6,0.2601150335229969,0.4079614303605652,-0.04420991255880609,0.11114528343034397,661.6306605960374,0,0.07703083867620679
26,0.294755193202763,6,0.07468707818407538,0.9615496295410325,-0.022186168579811816,0.22377769399164626,654.0297912699866,0,0.057822111350023186
27,0.7334949045628298,16,0.2585097434247146,0.7417164105197349,-0.3509251649654407,0.11959338744308237,666.8510731393437,0,0.15347894057818384
27,0.7334949045628298,16,0.45198664543902,0.8655725393210282,-0.08415190691162931,0.047373799497696004,665.5115439581531,1,0.25664505846608027
27,0.7334949045628298,16,0.011570047290973218,0.9792246337072796,0.055336471547693736,0.2553691026701081,650.3037046247731,0,0.08275549053482406
27,0.7334949045628298,16,0.15956624429983302,0.6087411288982467,0.17769283622671833,0.009273547004853638,660.9266698240666,1,0.11392805177310555
27,0.7334949045628298,16,0.23382012831329824,0.19674218075063132,0.05466283816567292,0.10785759145118061,651.3765433399609,0,0.12676968682156142
28,0.6845620733936773,22,0.4774491959279038,0.24359674535860742,-0.16634487033391165,0.07415887561413176,573.3611327249279,1,0.5665973175020569
28,0.6845620733936773,22,0.10104405082273898,0.18576613487108717,-0.011041562315883838,0.021512586506699932,572.0554499883899,0,0.2967718465345272
28,0.6845620733936773,22,0.24074567016314036,0.9593323476356084,0.059450355250204964,-0.10919462533119105,552.9354082878131,1,0.6192546800022817
28,0.6845620733936773,22,0.14738697478727136,0.7648035526072343,0.045802631520467305,0.10255598395101807,581.9978187902664,1,0.31367264015540886
28,0.6845620733936773,22,0.4764995663839907,0.07182214050288438,0.09333750007530603,0.20449473786464456,568.2079283093882,0,0.4892427834871006
29,0.8457969578021425,18,0.08265566168364558,0.25325547440019736,0.0032380503766329324,0.18493396105434073,620.9306714433777,0,0.158231650174299
29,0.8457969578021425,18,0.14801643145501286,0.37125263708827716,0.10845375579800033,0.09025531837262668,626.2164196010096,0,0.1926832074443406
29,0.8457969578021425,18,0.4707694283690495,0.1206553374436864,0.016185282615785113,-0.04770164449702281,628.3900403101396,1,0.4061000986432074
29,0.8457969578021425,18,0.08974603617304372,0.4135679313099698,0.13333731329751872,0.017783229974574183,637.5648959506553,1,0.1522547038289681
29,0.8457969578021425,18,0.4372875699277859,0.33932214573656094,0.12941201106885833,0.21634287120856988,608.8828602204508,0,0.3932288799292622
30,0.9400190108075147,15,0.3886793566638461,0.517661521287729,0.3323262320306074,0.06302802035796218,658.9069576169978,0,0.2527616148859556
30,0.9400190108075147,15,0.06587741644603373,0.12566385286853599,0.11724860989597392,0.19653075355471772,671.242974421129,0,0.06992917946896146
30,0.9400190108075147,15,0.2772082760199668,0.20771725335153923,0.03681848863765692,0.17402894648835893,663.4287208292673,1,0.156763970570427
30,0.9400190108075147,15,0.16076649574116586,0.6081292119145916,0.23004593873889823,0.10893591569571112,651.2120512893854,0,0.16990992801917074
30,0.9400190108075147,15,0.49430194925978826,0.818307868703863,-0.4972619237822175,-0.09234634074054181,659.2867204545056,0,0.5058781960781791
31,0.34138706738172764,14,0.39722851524794217,0.6227087449882082,0.04971202202354808,0.12080361768812668,720.9903835295514,0,0.033567437210506375
31,0.34138706738172764,14,0.2189948014601863,0.6390136492641646,0.044658389571486365,-0.05647416522015654,702.2633188311571,0,0.03755685920544144
31,0.34138706738172764,14,0.22913102076825698,0.12903005718204175,0.007580637627864498,0.06938180693774237,707.0528597286269,0,0.023333890797711834
31,0.34138706738172764,14,0.15957824730403503,0.7261801283839011,0.2157018823103795,0.03876631277952694,690.6532186185966,0,0.03310307106370065
31,0.34138706738172764,14,0.47503054731221855,0.34271364275495586,0.08442225731954095,0.15355830924283737,708.565504061628,0,0.043745469252042375
32,0.44963268842268056,2,0.37480930946143376,0.9918077164976282,0.004607036079433018,0.03172098412753552,671.9471622940451,1,0.17810621630760998
32,0.44963268842268056,2,0.18316774427826815,0.7385107126866286,0.03353987275547245,0.11527201630263431,670.9098349176903,0,0.0870776408743339
32,0.44963268842268056,2,0.45354316345475426,0.41930098792781023,0.04110760309611017,0.007071306362633853,659.0968755414892,0,0.21356767515306244
32,0.44963268842268056,2,0.06290350915614262,0.09172367905900669,0.15051188633032847,0.04251585371023904,670.804087836146,0,0.04827906912889515
32,0.44963268842268056,2,0.16327342133588996,0.19780984725919692,-0.02511171156353742,-0.08550953431851839,652.7911691039849,0,0.12057326721505948
33,0.12936280345827444,21,0.1417603832996146,0.6747365473492779,0.09740718059664294,0.12098284573286927,642.6880679743987,0,0.03944650642094223
33,0.12936280345827444,21,0.47646123424278286,0.6100604828871738,0.055408989019669314,0.07953670277756547,646.9820440422732,1,0.09765898237506042
33,0.12936280345827444,21,0.19983806758181843,0.6854277207610142,0.12277416688186067,0.027208236267568645,636.5127947799429,0,0.05944035661712947
33,0.12936280345827444,21,0.22197144319798817,0.9359374994357259,0.15161020530384536,-0.015479181713082157,646.2656625765503,0,0.06207708213787526
33,0.12936280345827444,21,0.31610125005743117,0.3341112669587556,-0.07888090278633549,0.026233742309697758,641.9526659272959,0,0.06946876023938807
34,0.9782044307645613,7,0.3823336142809998,0.7625900919626407,0.41676952175883747,-0.05773156555203675,615.0499245097657,0,0.5870828169953372
34,0.9782044307645613,7,0.14466006805116727,0.2578084097023544,0.11670902272928495,0.06463148956379823,614.8702806594389,1,0.3444751883399762
34,0.9782044307645613,7,0.430284959647188,0.16769951967778096,0.04096222303980696,-0.02719625522902193,604.8800160483395,0,0.6327020978672528
34,0.9782044307645613,7,0.06916453505802461,0.7743359011830512,-0.11719254446018902,0.057070734644769194,584.401836247649,1,0.5314643335878674
34,0.9782044307645613,7,0.07698179128881322,0.4228003325467935,0.47138162918442544,0.021341491492909932,614.6827804113187,0,0.2947126990965125
35,0.13799751734790533,15,0.4424245297531803,0.6634532572290868,-0.15971644896982762,-0.07436252025220817,659.0091081800107,0,0.11880610355393909
35,0.13799751734790533,15,0.276092464279665,0.5007661490802783,0.16923983793734412,0.09803639430263983,645.9161099807887,1,0.060350301119283405
35,0.13799751734790533,15,0.25822970131782047,0.09519908696086399,0.124183498298428,0.17736635113440902,664.8962593153365,0,0.02995103174643854
35,0.13799751734790533,15,0.21238846240772796,0.05141915455692936,0.1279490860019754,-0.029733767454704366,659.4838909157943,0,0.03841327295567213
35,0.13799751734790533,15,0.4106153932989227,0.41666599803988014,0.1760330244041296,0.22873982896858625,649.7599155103255,0,0.06536614729309066
36,0.893031019536303,19,0.43953438982948007,0.09609523297188127,-0.004190563750516824,0.11520344718029243,644.194980395277,0,0.2745026167599758
36,0.893031019536303,19,0.00025937208285276014,0.43631665969426314,0.014625595673772085,0.06158242534847784,651.3797005962521,0,0.10044571561763593
36,0.893031019536303,19,0.08400042428893556,0.14686373482140425,-0.26461764364152124,-0.009420735197947741,651.4505176450594,0,0.13692417440249663
36,0.893031019536303,19,0.04637803871224738,0.3944815179387544,0.24326663739773785,0.0861704634050368,654.4535302538387,0,0.09216161059079063
36,0.893031019536303,19,0.37513299397411654,0.4646796378573296,-0.29794160901268274,-0.12015457444386789,648.6495435790619,1,0.3612397402045596
37,0.1189103480339605,19,0.08767325572696094,0.8231076228068998,0.07760867469073483,0.17626575724868415,637.3566161190985,0,0.03886797928659976
37,0.1189103480339605,19,0.2243647536006253,0.39291817669707396,0.05020097701317304,0.22729535721895744,610.1214421993764,0,0.0737066246185202
37,0.1189103480339605,19,0.11039896060446702,0.6560738790950633,0.011808774535095483,-0.07073256477730476,624.778583161669,0,0.07120515346616119
37,0.1189103480339605,19,0.4142734624193929,0.7105327717426778,-0.011762412652697389,0.04364167096932011,623.1381235128943,0,0.1472372299457485
37,0.1189103480339605,19,0.1300923276714957,0.41865608731480164,0.03727242025069854,-0.08002058490434776,627.0104189016746,0,0.06468294587610221
38,0.270696761495107,3,0.1573748092821905,0.5640951370472229,-0.07003175449027754,0.14328579146073064,666.5924915834987,0,0.05699021233173234
38,0.270696761495107,3,0.4472557488593905,0.6462907632285592,0.14194480707118984,0.06590121025555815,682.0166672556911,0,0.10030399468513845
38,0.270696761495107,3,0.46777097192132755,0.05948669218334002,0.340069022778228,0.2760484600783027,654.4188795414557,0,0.09211875627393168
38,0.270696761495107,3,0.1070461446683601,0.09915697059881434,-0.14838116999375184,0.03138058693009531,670.9011454444264,0,0.044413035224473714
38,0.270696761495107,3,0.43014094310947043,0.32039720359730783,-0.0568505596619063,-0.007950962865894265,689.5152071224412,0,0.087229853454116
39,0.6104850673417885,11,0.46483331045977755,0.0998310571767902,-0.15670139152717993,-0.10106186799803947,620.0638951330419,0,0.4167938939009882
39,0.6104850673417885,11,0.42619115896513315,0.7542715149378925,0.2435845643481761,0.12109825769008753,650.3873211697096,0,0.22019906060040764
39,0.6104850673417885,11,0.20063248209305667,0.3239366689376362,-0.03649709383505394,0.13595403706161663,648.2236104983064,0,0.11969529445423169
39,0.6104850673417885,11,0.48931707195021945,0.4986395468763152,0.06297583128821926,0.11270098687893149,634.6364746079788,0,0.31323730070973893
39,0.6104850673417885,11,0.16054281320592745,0.19320832244513053,0.28278201801837327,0.20769808321980432,632.5488185849925,0,0.10576851670866069
40,0.4086693773667128,5,0.3165745910723547,0.9267693914889933,-0.22115452896623994,0.06284354897836518,676.2010801451211,0,0.12705389653379395
40,0.4086693773667128,5,0.2839671152142463,0.46181791144974826,0.09529561137789067,0.007460847799202461,685.5100651968093,0,0.07454439382929924
40,0.4086693773667128,5,0.18929639377986546,0.09463976824938869,-0.022334871805438153,0.17993363324744893,692.769046627755,0,0.03450401909720339
40,0.4086693773667128,5,0.28133620528742864,0.7555395424734273,0.03267516810515979,-0.003605711484578722,698.4157278439947,0,0.06977657601475977
40,0.4086693773667128,5,0.3344738294957898,0.05257599032305538,0.2674017201854455,0.042505531015086466,695.525435682519,0,0.051616398944043074
41,0.0046187988433276095,15,0.28133400691596655,0.026532437206074344,0.22904278577845655,-0.13706154097954115,694.6617864167891,0,0.020121119798607374
41,0.0046187988433276095,15,0.0027365544173137413,0.7866497124935993,-0.1489594154977823,0.07767662891496338,734.8379064694554,0,0.005076613916398235
